video_id,publishDates,authorName,comments,likeCount
Beld090NIoo,2023-01-04T17:35:41Z,Iñaki Reyes,"increible <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=24m00s"">24:00</a> groovy groovy",0
Beld090NIoo,2023-01-04T14:23:15Z,ledaddymac,how do you water all the plants? can&#39;t be easy....,0
Beld090NIoo,2023-01-03T18:27:10Z,Rys Rys,Nice garden ;),0
Beld090NIoo,2023-01-03T16:02:24Z,Dani,I don&#39;t believe in marriage but I might do tho,0
Beld090NIoo,2023-01-03T15:44:13Z,Daniel Sayger,"Sublime syncopation...great vibe.  Thanks, luminous one!",0
Beld090NIoo,2023-01-03T01:46:45Z,Max Vougan,muy buenoo!!,0
Beld090NIoo,2023-01-03T01:16:25Z,Michael Baker,What cool selections ❤💛💚 - I&#39;m diggin that the album art is shown in the videos!,0
Beld090NIoo,2023-01-02T23:55:18Z,Romy Kucheev,"I have ONE QUESTION, why and what they do with guitar pedals onboard such as :Space echo , Blackhole ???",0
Beld090NIoo,2023-01-02T21:53:19Z,Sarah 369,Peace joy from the Archaix family 💚138...,0
Beld090NIoo,2023-01-02T21:09:45Z,Jacob Hancock,Thank you &lt;3,0
Beld090NIoo,2023-01-02T20:59:51Z,Dave Jones,Thanks for sharing your record collection …Like the music But I’ve never really understood the deal with DJs I mean they’re just playing records ….am I missing something.? Still the record sar3 interesting thanks,0
Beld090NIoo,2023-01-02T17:22:35Z,Vladimir Trofimov 3.0,This is the best mix! Amazing! Delightful!👏,0
Beld090NIoo,2023-01-02T16:08:36Z,The Sundberg Family Farm,TY enjoyed this while i painted.,0
Beld090NIoo,2023-01-02T15:41:29Z,Candis Angelene,Amazing!,0
Beld090NIoo,2023-01-02T11:38:08Z,Jonas Cooper,Not sure if there was any DJ  skills going on there but nice tunes 😀,0
Beld090NIoo,2023-01-01T21:45:27Z,mindy curran,Is this mix available on Spotify?,0
Beld090NIoo,2023-01-01T17:15:23Z,Burkhard Sobottka,Fantastic music.<br>57,0
Beld090NIoo,2023-01-01T13:12:47Z,Andrea Maier,🙏,0
Beld090NIoo,2023-01-01T08:07:18Z,Asitha Vajirapani,"This is one hectic set, the culmination is simply fantastic!",0
Beld090NIoo,2022-12-31T17:14:32Z,ChatGPT Bot,🎶 🐸 🍄,0
Beld090NIoo,2022-12-29T23:08:14Z,Hawten Slaton,"Nice groove, so smooth! Loving it, thank you for sharing your gift with all of us. :)",1
Beld090NIoo,2022-12-29T18:40:45Z,Captain Crunch Berry,god tier mix,0
Beld090NIoo,2022-12-29T18:33:46Z,underflo43tky,what are the three devices between the turntables?  mixer and?,1
Beld090NIoo,2022-12-29T17:50:53Z,Alfonso Quiñonez,"Buena mezcla, perfecto !",0
Beld090NIoo,2022-12-29T07:45:03Z,arrakian,Loving ALL the tracks selected. Great mix!,0
Beld090NIoo,2022-12-29T01:13:05Z,Guli Aguli,"very cool and harmonious musical set. great, the dj feels the rhythm and mood very subtly, call him to play again",1
Beld090NIoo,2022-12-28T18:08:42Z,Paulina Gańska,"film o grzybach, muchomorach jak wyłączyć ?",0
Beld090NIoo,2022-12-28T11:01:05Z,VLNTIN,"Brilliant set, easy playable throughout the day. 👌",0
Beld090NIoo,2022-12-27T22:08:32Z,Kirollus,I love how all the songs have groovy basslines! Wicked selection!!,0
Beld090NIoo,2022-12-27T19:41:21Z,URBAN PRISM MEDIA,"wow this is something spiritually special, yum yum &lt;3 thank you",0
Beld090NIoo,2022-12-27T17:59:26Z,Baker Wild,She easily has 100 perception and charisma,1
Beld090NIoo,2022-12-26T19:54:15Z,Voffka,why she is constantly touching those regulators not actually changing anything? is it a part of some cargo cult? :),0
Beld090NIoo,2022-12-26T09:24:14Z,Dato Daraselia,Fantastic!,0
Beld090NIoo,2022-12-26T08:09:59Z,Vincent Rioux,Thank you! 🙏🎄🕊,1
Beld090NIoo,2022-12-26T07:10:07Z,Drinks Geek,"Great set, what mixer is that?",1
Beld090NIoo,2022-12-26T05:28:02Z,filiptubyl,"it was good day, thank you",0
Beld090NIoo,2022-12-26T02:30:56Z,Karina Vargas,This is dope on top of super dope! Thank you! 🫶,1
Beld090NIoo,2022-12-26T00:56:11Z,C. Arroyo M.,"mi canal favorito de música &lt;3 desde que lo descubrí, no he parado de escucharlo &lt;3 &lt;3 &lt;3",1
Beld090NIoo,2022-12-25T04:39:03Z,Kandis Arellano,❣️❣️❣️,1
Beld090NIoo,2022-12-25T04:22:15Z,Михаил Краш,"Фикус - пати, епта, какая то...",1
Beld090NIoo,2022-12-25T03:39:59Z,David Fonseca,Yeah! Wenazo!🙌,2
Beld090NIoo,2022-12-24T23:17:30Z,W H,It&#39;s all gone a bit Fast Show Jazz Club.... nicceee.,1
Beld090NIoo,2022-12-24T21:19:43Z,Luis Lino,"muy entretenido, gracias !!",0
Beld090NIoo,2022-12-24T09:48:36Z,Vincent Libsig,"This is a fantastic mix, I love it so much ❤",1
Beld090NIoo,2022-12-24T02:08:14Z,SOLETRAIT Music,Millie i love you❤️💋,1
Beld090NIoo,2022-12-23T22:23:20Z,MMslf&Dave,"Smooth mix,  smooth DJ,  congrats!!! Gonna follow her on Souncloud right now if she has a profile there !!!",1
Beld090NIoo,2022-12-23T20:50:39Z,rofufoja,As soon as I saw Dorothy Ashby&#39;s Moving Finger in the playlist I knew this had to be a good set. Wasn&#39;t disappointed 🙂,1
Beld090NIoo,2022-12-23T20:27:09Z,Soulpower75,Fit chick spinning psychedelic  dopeness,1
Beld090NIoo,2022-12-23T19:25:49Z,Trading Mindset and Motivation,Unbelievable! Amazing set and talent.,1
Beld090NIoo,2022-12-23T01:44:05Z,T Scott George,African Head Charge! I heard a bunch of their music in the mid 80s. Great stuff.,0
Beld090NIoo,2022-12-23T00:50:53Z,Jay Ward,Blows Mia mind...how people play other musicians....music......and that&#39;s music.......so I can play 2 records and I&#39;m a musician.......love it.HA!,0
Beld090NIoo,2022-12-22T18:28:09Z,Bruno Leal,♥️,0
Beld090NIoo,2022-12-22T16:20:17Z,Jeremy Zúñiga,Explotadisimoooooo!!! 🔥🔥🔥,0
Beld090NIoo,2022-12-22T07:40:01Z,Electric Tofu Muffins,So alone,0
Beld090NIoo,2022-12-22T01:49:07Z,Marc-Olivier CHARDIN,"thanks for this slow groovy music, c&#39;est vraiment top moumoutte",1
Beld090NIoo,2022-12-22T00:09:33Z,Gina Fenton,"Thankyou soooo much…. Perfect music for me,love!",1
Beld090NIoo,2022-12-21T22:38:38Z,Nico Colamaria,Very good music! A bit differrent as usual....,1
Beld090NIoo,2022-12-21T17:36:28Z,luca meddi,I love your selection :) what mixer is it ?,1
Beld090NIoo,2022-12-21T15:11:44Z,pierre fou,tout simplement SUPERBE,1
Beld090NIoo,2022-12-21T13:54:54Z,Paulo Rocha,O melhor som do canal! Parabéns @millimckee!!! Arrepiou!!! 🙃,2
Beld090NIoo,2022-12-21T13:01:04Z,Dark_Taro,"<a href=""https://youtu.be/L8kfcr6v9UY"">https://youtu.be/L8kfcr6v9UY</a>",0
Beld090NIoo,2022-12-21T08:52:40Z,SunZiq Official,BH,0
Beld090NIoo,2022-12-20T20:36:47Z,Crin Șerban,cool,0
Beld090NIoo,2022-12-20T17:40:52Z,Janis Filaferro,Nice 80 narcotraffic action film music 😍,1
Beld090NIoo,2022-12-20T17:28:15Z,thomas666,"I just googled that mixer… Holy shit, it’s expensive!!!!",0
Beld090NIoo,2022-12-20T08:01:10Z,michel muller,Millie McKee a beaucoup de nuance et de bonne vibration musicale..la journée commence bien🤩,1
Beld090NIoo,2022-12-19T20:51:55Z,filinator33,"this set is the jam of jams. Millie delivers! <a href=""about:invalid#zCSafez""></a>",1
Beld090NIoo,2022-12-19T19:43:38Z,Kobe Van Dijck,Great set!,0
Beld090NIoo,2022-12-19T03:39:50Z,The Little Dancing Wolf ,I love it! Millie is quite beautiful as well!,1
Beld090NIoo,2022-12-18T12:19:09Z,SonicSaviour YouWillNotGetMyName,I never quite understand what a dj actually does. It&#39;s a mystery to me XD,0
Beld090NIoo,2022-12-18T08:12:59Z,Reign OF Is REAL,"I’m getting plants in my studio 😅 omg, I love that setting!",0
Beld090NIoo,2022-12-18T07:22:00Z,helen southall,"Lovin this, so cool, and all that foliage 👌",0
Beld090NIoo,2022-12-17T16:46:43Z,Erzsebet Kovacs,wharfedale linton heritage,0
Beld090NIoo,2022-12-16T23:44:00Z,riffraffrichard,❤️ Loving this,1
Beld090NIoo,2022-12-16T11:54:13Z,Travelin' Flow Girl,this is so good!! lovin&#39; it❤❤,1
Beld090NIoo,2022-12-15T23:43:30Z,JJ M,"Sorry, passionless noodling is what I hear. To each his own.",0
Beld090NIoo,2022-12-15T22:33:49Z,Dee-Bee Kooper,"Oh look, more hipster millennial/Gen-z garbage... Why is this crap in my suggested feed?",0
Beld090NIoo,2022-12-15T21:18:48Z,Steph,Love it!,1
Beld090NIoo,2022-12-15T15:38:13Z,Trilochan Das,Te re ke ta dha! Dha! Dha!,1
Beld090NIoo,2022-12-15T08:29:35Z,Marion Esira,Tres tres bon ce mix 👌,3
Beld090NIoo,2022-12-14T16:28:26Z,Mav / Scientific Records,Guitar solo in Dorothy Ashby - The Moving Finger is so f#@(%cking filthy! I love it! 😀,1
Beld090NIoo,2022-12-14T15:53:24Z,Xi Family Netflix Account,This has gotta be my favorite MAJ mix. Would love to see Millie back for another one,14
Beld090NIoo,2022-12-14T11:15:44Z,Vlad Isac,🙏,1
Beld090NIoo,2022-12-12T22:42:18Z,PROFESSOR FRI,btw u r gorgeus n ur repertoir also,1
Beld090NIoo,2022-12-12T22:35:36Z,PROFESSOR FRI,"linsten to my tune i, already luv ya, i think it will be reciproco [dunno how to say in english] xoxo bey",1
Beld090NIoo,2022-12-12T08:32:16Z,horst dietz,So ne Scheiße!,0
Beld090NIoo,2022-12-11T22:14:15Z,Omar Martin,28min Fyyyyyyyyyyyyah,1
Beld090NIoo,2022-12-11T19:50:00Z,Steph,So good8,1
Beld090NIoo,2022-12-11T10:16:10Z,Lorenzo Blanche,Love the way she cleans each vinyl before playing it,1
Beld090NIoo,2022-12-11T10:10:30Z,Fabrizio Corte,Amazing. She&#39;s very natural.,1
Beld090NIoo,2022-12-10T21:04:04Z,JMW,Those plants get watered with some dope beats man.,1
Beld090NIoo,2022-12-10T09:52:04Z,Joseph mcclain,"Yeah baby, playing records were a whole thing ….. everyone had their routine",1
Beld090NIoo,2022-12-10T07:06:25Z,Max Kent,That mixer - I&#39;m in love...,0
Beld090NIoo,2022-12-09T23:45:17Z,____,Even before clicking I knew this one would be an absolute banger of a set!<br>When the second track kicked in omg! Wow!,5
Beld090NIoo,2022-12-09T19:39:25Z,momoGuavajelly,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=49m49s"">49:49</a> Yeeeeeeeeeeeeeeeeeeeeewwwwwwww Boogaloo Joe Jones!!! Thank you Millie for dropping this 🔥",2
Beld090NIoo,2022-12-09T13:53:39Z,2yoyodog,"thanks, YES! ..Thanks for the sounds...but,..yes but,...(obviously an opinionj,..even with all the plants...sterile//bland/turned me off set....",0
Beld090NIoo,2022-12-09T09:20:28Z,D R,very cool...,0
Beld090NIoo,2022-12-09T07:07:13Z,Uncle Catfish,this was incredible wtff,1
Beld090NIoo,2022-12-09T02:51:43Z,Maswendix,I love this kind  of music! Reminds me of RPG games :D Especially Breath of Fire 4,0
Beld090NIoo,2022-12-08T19:32:49Z,Gelu Stefanescu,"good, good, very good, thanks",1
Beld090NIoo,2022-12-08T14:20:49Z,thelastyellowcar,LOVEE,1
Beld090NIoo,2022-12-08T13:43:43Z,Aitor Sarasqueta,thanks Millie! love it! I do remember listening Bobby Hughes... 20 years ago...about... wow! cheers,1
Beld090NIoo,2022-12-08T02:00:28Z,Juel Rogers,I love analog 😍🥰💋,0
Beld090NIoo,2022-12-06T17:09:21Z,Julia Dlvqr,Dommage pour toutes les coupures pub <br>Sinon : EXCELLENT,0
Beld090NIoo,2022-12-06T14:32:47Z,Eat Live the World,This is amazing. I  happened to just click on this and so glad I did! Such a great playlist. Daaammn.,2
Beld090NIoo,2022-12-06T13:16:14Z,matt w,This goesssssss ❤,1
Beld090NIoo,2022-12-06T12:21:27Z,Marta Sanz Yoga,Fan 🙌🤩,0
Beld090NIoo,2022-12-06T05:05:56Z,Phillip Adams,y&#39;all dope,1
Beld090NIoo,2022-12-06T03:37:32Z,Министерство Правды,fallin in love,1
Beld090NIoo,2022-12-06T01:15:19Z,Omega Slice | Breaking Chains,"SHYA<br><a href=""about:invalid#zCSafez""></a>",1
Beld090NIoo,2022-12-05T23:19:43Z,Egemen İpek,yes please,1
Beld090NIoo,2022-12-05T22:38:22Z,nerixleo,what a vision and experience 😻,1
Beld090NIoo,2022-12-05T16:53:55Z,BatmanWangChung,My favorite session yet! Millie bringing the 🔥,3
Beld090NIoo,2022-12-05T14:29:46Z,Squint Raysun,Millie you are a beautiful soul I would love to thank you in person for this mix it is heavenly 💫,2
Beld090NIoo,2022-12-05T10:08:15Z,In Full Bloom🌹Bloom & Grow ,This is so groovy ✨,2
Beld090NIoo,2022-12-05T09:49:37Z,Bima Aulia,min 24 is such a vibe,1
Beld090NIoo,2022-12-05T08:39:38Z,Łukasz Świderski,♥♥♥,1
Beld090NIoo,2022-12-05T07:34:36Z,Vicky,Beautiful......,0
Beld090NIoo,2022-12-04T19:38:33Z,Heidi Ho,What a total babe and looks is the least interesting part of her. Big up 1love 💜,1
Beld090NIoo,2022-12-04T15:52:46Z,Helen Hughes,Awesome! Thank you 🙏,1
Beld090NIoo,2022-12-04T13:17:26Z,Алексий,На одной волне! Спасибо! 🙌🇯🇲,1
Beld090NIoo,2022-12-04T08:52:31Z,Антон Кулигин,"Good selection, nice plants,etc. Kilim is ugly. Find an old one.",0
Beld090NIoo,2022-12-03T10:36:06Z,Tehutirc 42,The fact she is using vinyl records is great old school,2
Beld090NIoo,2022-12-02T13:23:01Z,Alex Rubic,nice plants,0
Beld090NIoo,2022-12-02T12:17:51Z,majdan7,Perfect for trippin,1
Beld090NIoo,2022-12-02T02:23:07Z,J J,E x c e l l e n t MIX!,0
Beld090NIoo,2022-12-01T20:53:29Z,Shaughn Twoshadows,Smooth a.f 😊,1
Beld090NIoo,2022-12-01T16:35:56Z,Paul,Thank you for this. Now all of my snakes have return back into their vases.,2
Beld090NIoo,2022-12-01T06:43:34Z,William Savage,What a selection!,1
Beld090NIoo,2022-12-01T01:20:01Z,Dream Up,So y’all might like Thievery Corporation. Just sayin…,0
Beld090NIoo,2022-11-30T04:11:37Z,JC Morrison,Yeeeeew 💨 🕺,3
Beld090NIoo,2022-11-30T01:07:00Z,David Vincent,nice jams!!!,2
Beld090NIoo,2022-11-28T23:15:17Z,Chill Danny Music,🙌,1
Beld090NIoo,2022-11-28T22:59:39Z,Alejandro Martín de Prado,Oh my f*cking god,2
Beld090NIoo,2022-11-28T06:52:46Z,Yuvraj Jha,Thank you so much for sharing her music! <br>She just earned herself a super fan!,2
Beld090NIoo,2022-11-28T05:53:27Z,tsah cl,It&#39;s/you&#39;re sooooo beautiful...thanks,1
Beld090NIoo,2022-11-27T11:47:57Z,Jordan Jackman,Truly spiritual,1
Beld090NIoo,2022-11-27T11:44:41Z,Jordan Jackman,WHOOOOA,1
Beld090NIoo,2022-11-26T23:21:12Z,Civilian Adams,Did not think I would like this so much.,2
Beld090NIoo,2022-11-26T22:07:35Z,A day in the life,the right music is good for plants. Yours must be happy ; ),1
Beld090NIoo,2022-11-26T16:14:39Z,Mc Lix,Those plants!!!!!,0
Beld090NIoo,2022-11-25T21:52:29Z,Ian Nyquist,Beautiful mix! Needed it today too. Thanks!,1
Beld090NIoo,2022-11-24T23:00:44Z,Tessaverse,I&#39;ve just discovered your channel and I&#39;m already in love. Thank you for these amazing mixes you create.,2
Beld090NIoo,2022-11-24T22:28:28Z,Digital Caboodle,love your channel sooooo much,1
Beld090NIoo,2022-11-24T10:56:17Z,IRREVERENT,Go out into the world and be a man/she/it my son..... The waste of our times right before us. No wonder inflation is kicking our ass,0
Beld090NIoo,2022-11-24T06:41:44Z,Cheryl Wilson,This is so awesome! Thank you!,1
Beld090NIoo,2022-11-24T05:37:56Z,G P,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=9m27s"">9:27</a> Real Playa Soundtrack.",0
Beld090NIoo,2022-11-23T22:31:26Z,Ren,Listened to this at my over night gig and 2 put it simply i left the planet,1
Beld090NIoo,2022-11-23T15:24:11Z,Hiran Deraniyagala,This is one of my favorite episodes! Cheers!,2
Beld090NIoo,2022-11-23T00:19:49Z,Brent Lanyon,I like all the plants.,1
Beld090NIoo,2022-11-22T23:14:20Z,Дмитрий Ширин,Peace from Russia ✌️ this great music 🔥,2
Beld090NIoo,2022-11-22T15:05:02Z,Scudiscud,Wonderful selection !,0
Beld090NIoo,2022-11-22T12:19:03Z,the truth is out there,Too many commercials thumbs down 👎🏼 I’m out.,0
Beld090NIoo,2022-11-22T06:39:31Z,SuperPussyFinger,This video needs more plants.,0
Beld090NIoo,2022-11-21T22:06:22Z,LionFromJam,"This mixes well with my herb, no stress.",5
Beld090NIoo,2022-11-21T20:16:55Z,Trevor Bennett,Would someone be so kind to explain what this person is actually doing with all those knobs?,0
Beld090NIoo,2022-11-21T20:15:51Z,Trevor Bennett,Interstate 76 samples? Wait. What exactly is happening here?,0
Beld090NIoo,2022-11-21T17:30:23Z,Stavros Gargaretas,Wow! Too cool,0
Beld090NIoo,2022-11-21T17:00:07Z,Drew Mattson,I have never felt so connected with music.🪬 I wish this was the background music to my life.🌴This is such a vibe🌊,2
Beld090NIoo,2022-11-21T08:49:01Z,9 hundred,just pressing play on records is nothing!,0
Beld090NIoo,2022-11-21T07:27:43Z,vanwalscappel henryck,Like it very much 😃😇,2
Beld090NIoo,2022-11-20T18:44:42Z,Mayara Pinheiro,Que som FODA! &lt;3,2
Beld090NIoo,2022-11-20T16:16:08Z,C,insane mix. best one on this channel for a minute and that&#39;s saying a lot,4
Beld090NIoo,2022-11-20T15:18:35Z,Sam Muller,This is an incredible great vibe. Thank you,1
Beld090NIoo,2022-11-20T07:33:48Z,Igor Dolovary,"Ooogh, great sound!",1
Beld090NIoo,2022-11-19T20:56:57Z,Marc Pollock,Super,1
Beld090NIoo,2022-11-19T00:51:12Z,Jon Jones,"Nice vibes Millie. I enjoyed taking your scene in.<br>Still like my Zakar Hussain, Making Music cd though. Thumbs Up!!",1
Beld090NIoo,2022-11-18T23:23:06Z,Artkitect Beats,My soul needed this. You&#39;ve got an amazing ear. Thank you.,1
Beld090NIoo,2022-11-18T19:12:02Z,Manfred Borowski,Die Antwort 😅,1
Beld090NIoo,2022-11-18T17:45:41Z,Angela,This is pure awesomeness.. so glad I found this channel today. Just what I was looking for 👌🏼💜🙏🏼,3
Beld090NIoo,2022-11-18T17:19:10Z,Max Páramo ,Cool,1
Beld090NIoo,2022-11-18T14:44:08Z,Yan Nemalovskiy,Amazing selection! Thanks so much for this hour of joy!,2
Beld090NIoo,2022-11-18T14:25:14Z,nicolasch2,good dj set but the thing that she is touching the buttons for no reason is hilarious,1
Beld090NIoo,2022-11-18T13:34:25Z,Dominik Christopher,thanks,0
Beld090NIoo,2022-11-18T12:48:29Z,👑KING OSIRIS O,👑🌍 NIIIIICEE,0
Beld090NIoo,2022-11-18T11:01:02Z,Olivia Darla!,Girl what universe are you from? This is amazing.  You’re so gifted. Thank you.,9
Beld090NIoo,2022-11-18T10:32:52Z,Kevin O Dell,Exquisite.,1
Beld090NIoo,2022-11-18T09:59:28Z,Dmitry Ryzhov,"What you guys do is absolutely amazing... My world of music became Galaxy of music, all this different styles I never knew existed, taking me on this amazing adventure in my newly discovered galaxy!",3
Beld090NIoo,2022-11-17T21:30:32Z,Unsolved Cases and news,Wow I just found your music I wondered if I could use some in my true crime you tube . I would love something like that in the way you mix your music. It was so nice to connect this spiritually . There are so many missing kids and adults out there missing that I want to connect or at least hope to connect . I would love to share your music as part of what I want to achieve very soon. Thankyou Millie McKee,0
Beld090NIoo,2022-11-17T19:02:55Z,Michael E. Stovall,wow. this is great fr fr,0
Beld090NIoo,2022-11-17T17:49:02Z,Sara Marie Socia,Oh this is it 🫶,1
Beld090NIoo,2022-11-17T17:34:05Z,julie,❤️,0
Beld090NIoo,2022-11-17T13:42:52Z,C. Meagan Michael,Best music set! I just discovered your channel today. Will be listening often! Going to see how meditating to your mix feels. Thank you for doing what you do. btw your studio is magnificent! I adore all your beautiful plants and cool equipment. Great camera angles too. Amazing work!,2
Beld090NIoo,2022-11-17T08:44:35Z,A R,very nice mix big ups Millie,1
Beld090NIoo,2022-11-17T06:03:35Z,luciano sery,best*<b>*</b>,1
Beld090NIoo,2022-11-16T23:39:40Z,David Marsalis,love this great grooves,1
Beld090NIoo,2022-11-16T21:52:42Z,Daniel Skiba,wow ur so different,1
Beld090NIoo,2022-11-16T18:11:40Z,Phl¡P,Oooh yeeah!! Soo good MissMillie✨🙏🏼✨,1
Beld090NIoo,2022-11-16T13:54:45Z,She'z Muse,"HEEEEEEEEAAAAAAAAAAAT!,!,!🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥!!!",1
Beld090NIoo,2022-11-16T13:53:25Z,She'z Muse,This is straight!,1
Beld090NIoo,2022-11-16T11:44:48Z,Jaguar,Plants and sounds...Thank You 🙏 YAH present,0
Beld090NIoo,2022-11-16T11:31:30Z,Romano Nardelli: Drummer For Fun & Rhythm Designer,Peace and relax. Beautiful set 👍👍👍👍👍,2
Beld090NIoo,2022-11-16T10:42:33Z,"OdessaCoffeeDepot Odessa, NY",LOVVVE THIS !! so cool thank you,1
Beld090NIoo,2022-11-16T03:55:07Z,Jason Stone,Hollyyly that intro!! I didn&#39;t know music could do that. Dopamine pouring into my ears,1
Beld090NIoo,2022-11-16T03:27:41Z,Carl Bitney,"the lights for me if i were dj ing are too bright,<br>got to put velvet &amp; black lights or crinkled aluminum foil spray painted colors<br>&amp; subdued pulse strobe in sinc with dub",0
Beld090NIoo,2022-11-16T02:43:28Z,Grateful Dawgs,Fantastic!!!,1
Beld090NIoo,2022-11-16T02:31:21Z,Juank Androide,Que sonido tan claro y nitido por dioooo amen!,1
Beld090NIoo,2022-11-16T02:06:17Z,Rogue Wave Surfboard Repair,groovy baby,1
Beld090NIoo,2022-11-16T01:15:06Z,Human,This is really good,1
Beld090NIoo,2022-11-15T17:25:56Z,Matt,Definitely my favorite of these Analog Journals! Are there others featuring Millie McKee?,2
Beld090NIoo,2022-11-15T16:49:59Z,Susan Purkett,African head charge!,1
Beld090NIoo,2022-11-15T15:57:32Z,Michael Gotz,Wonderful!,1
Beld090NIoo,2022-11-15T15:02:28Z,Elisa T.,😍😍😍😍,1
Beld090NIoo,2022-11-15T14:04:26Z,Jason Meyering,Real vinyl!!!🤯❤️,1
Beld090NIoo,2022-11-15T12:22:34Z,Birdie Pierce,no mix here ... stop n go selecting .. quality elements tho,0
Beld090NIoo,2022-11-15T10:00:38Z,Justine H,La publicité en pleins milieux ça gâche tout !!!,0
Beld090NIoo,2022-11-15T06:54:40Z,Mark Coles Smith,Big time replays on this one. TX,0
Beld090NIoo,2022-11-14T23:17:34Z,Simon Briley,Super cool channel and great song choice. Would love to chat shop with you in regards to growing a channel. Im a newbie content creator and would love some advice on my production and also how to grow effectively,0
Beld090NIoo,2022-11-14T23:17:03Z,One Love,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=1m08s"">1:08</a> ok you got me",0
Beld090NIoo,2022-11-14T22:37:04Z,Heart Fire,So refreshing to hear that analogue jazz sound… thank you 🙏,2
Beld090NIoo,2022-11-14T15:58:16Z,Ricky Madge,Wicked set big blessings 🙌 🙏 ✨,0
Beld090NIoo,2022-11-14T15:35:09Z,QuintinArlieNoggle,"mmm yeah! <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=10m30s"">10:30</a> gives me Constantine OST vibes",0
Beld090NIoo,2022-11-14T14:37:35Z,Oleksandr Kupriienko,This is silly) She spins something on Condesa and nothing happens. What is her role here?,1
Beld090NIoo,2022-11-14T09:42:19Z,Hommerecorder,grossartig.,0
Beld090NIoo,2022-11-13T22:27:15Z,HSR,what song is the intro?,0
Beld090NIoo,2022-11-13T22:22:30Z,Julie Hovar,"WE are new to You, Millie. Our EARS and HEARTS are wide open = show THE WAY as You ARE. BLESSINGS. You Are, Most Dear... play on....",1
Beld090NIoo,2022-11-13T16:43:21Z,Chris Clouds,selectah goddess!,1
Beld090NIoo,2022-11-13T14:32:38Z,Syd Eliot,This set my Sunday Morning off right... Thank you!,1
Beld090NIoo,2022-11-13T13:28:18Z,Lua,XAMA,0
Beld090NIoo,2022-11-13T09:02:23Z,Егор,в чем прикол поставить пластинку и ты типа музыкант? главное с пафосным лицом ручки подкручивать,1
Beld090NIoo,2022-11-13T09:00:28Z,jim james,not just  genius just  brilliants. i loved this. do more. thanks,1
Beld090NIoo,2022-11-13T08:47:39Z,jim james,just genius.,1
Beld090NIoo,2022-11-13T08:23:12Z,jim james,a brilliant leach. i love it.,0
Beld090NIoo,2022-11-13T08:15:28Z,jim james,what a leach on noise.,0
Beld090NIoo,2022-11-13T02:36:15Z,Cølin,Condesa Carmen V FX 4 Channel Rotary Mixer - $3780.00 USD,0
Beld090NIoo,2022-11-12T19:39:39Z,John Galt,This is exceptional,1
Beld090NIoo,2022-11-12T19:18:57Z,Hadar Bernthal,WOW🥰🌴🍉,1
Beld090NIoo,2022-11-12T11:30:53Z,G,One of my favourite sets so far,1
Beld090NIoo,2022-11-12T08:54:31Z,ShredderTainment,Every single track and transition is smokin!!!! Yes!!! 🙌,1
Beld090NIoo,2022-11-12T04:08:04Z,Jon Heyesen,This set is bananas. Some incredibly deep bangers I had never heard before. Fantastic music.,298
Beld090NIoo,2022-11-11T23:12:49Z,MotionTape,AMAZING!!!!!!! <br>ATHENS 💝 YOU ! ! ! !,1
Beld090NIoo,2022-11-11T21:48:28Z,Alex A,siski!!!,1
Beld090NIoo,2022-11-11T20:36:57Z,Mattirondack,What a great friggin set!,1
Beld090NIoo,2022-11-11T19:51:40Z,Joe Macch,Miss Millie got it grooving on some peaceful harmonic high NRG vibes. Poetry in motion. Keep it moving in the positive.,2
Beld090NIoo,2022-11-11T15:17:55Z,RisaLobbins,I have added 742+ views to this since discovering it last week<br>Thank you 🎉❤,2
Beld090NIoo,2022-11-11T13:24:42Z,mauricio norambuena,Jai ❤Uttal,1
Beld090NIoo,2022-11-11T11:45:38Z,Dias Nuno,Truly inventive .. great hands lady,1
Beld090NIoo,2022-11-10T20:05:03Z,Philip H,Ok So I&#39;m late to the party 😅<br>Totally awesome<br>Thank you 👍🥂,1
Beld090NIoo,2022-11-10T18:45:59Z,Trading Alchemist,please put this on the soundcloud so i can listen all the time at work!!!!!!!,1
Beld090NIoo,2022-11-10T18:37:55Z,Levi Jimenez,"Dope setup!  Great set, really dug this whole thing.",2
Beld090NIoo,2022-11-10T15:57:58Z,Letters To Lea,your channel is a blessing. subscribed! much love from the Philippines!,1
Beld090NIoo,2022-11-10T15:43:00Z,J Bowen,"Thank you Millie, this set is FIRE!",2
Beld090NIoo,2022-11-10T14:14:20Z,Agnieszka Kowalczyk,"That is such a nice music, I love it",3
Beld090NIoo,2022-11-10T06:39:10Z,Joseph Silin,she cleans the records with spit. very resourceful!,1
Beld090NIoo,2022-11-09T19:49:37Z,ch zb,Wunderbar!,1
Beld090NIoo,2022-11-09T18:03:16Z,byronathon,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=45m03s"">45:03</a>",1
Beld090NIoo,2022-11-09T17:52:07Z,byronathon,Excellent fucking set BTW!!!,1
Beld090NIoo,2022-11-09T03:16:37Z,shadyabhi,This is such an amazing find for me. I love the spiritual connection on this one.,1
